CorrelationId,longitude,latitude
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.48119,53.0233
b0c1db78-4a9a-42d3-9f0d-97630816f152,-2.58736,56.56317
ae2d8afa-5720-4cd9-9f09-cd2b33bbfd5a,1.26738,51.84819
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.12139,52.48173
b8e60494-2b16-446f-8d28-b501af186c82,-2.68758,53.69786
e2fff441-be05-4667-85fa-49fbd7bc3f1b,-2.98333,53.83333
e2fff441-be05-4667-85fa-49fbd7bc3f1b,-0.91979,51.42708
b0c1db78-4a9a-42d3-9f0d-97630816f152,-4.21376,55.82885
b8e60494-2b16-446f-8d28-b501af186c82,0.47713,51.39323
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.98333,53.83333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.29772,50.76306
e2fff441-be05-4667-85fa-49fbd7bc3f1b,-1.5443,50.75767
e2fff441-be05-4667-85fa-49fbd7bc3f1b,-2.12139,52.48173
5e863f9d-f6a4-46ed-b597-aab6883a801e,-3.05814,53.00974
b0c1db78-4a9a-42d3-9f0d-97630816f152,-2.09814,57.14369
b8e60494-2b16-446f-8d28-b501af186c82,-0.33525,53.7446
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.68758,53.69786
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.26738,51.84819
5e863f9d-f6a4-46ed-b597-aab6883a801e,-1.06667,53.78333
5e863f9d-f6a4-46ed-b597-aab6883a801e,-0.32247,50.82882
b0c1db78-4a9a-42d3-9f0d-97630816f152,-1.29243,53.49389
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.36053,51.64316
5e863f9d-f6a4-46ed-b597-aab6883a801e,-0.36053,51.64316
b8e60494-2b16-446f-8d28-b501af186c82,-3.05,53.81667
b0c1db78-4a9a-42d3-9f0d-97630816f152,-2.58736,56.56317
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.1875,51.26
b8e60494-2b16-446f-8d28-b501af186c82,-3.05814,53.00974
b0c1db78-4a9a-42d3-9f0d-97630816f152,-4.0573,55.82737
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.09814,57.14369
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.0573,55.82737
b8e60494-2b16-446f-8d28-b501af186c82,-2.58736,56.56317
5e863f9d-f6a4-46ed-b597-aab6883a801e,-0.91979,51.42708
b0c1db78-4a9a-42d3-9f0d-97630816f152,-4.22398,57.47908
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.22398,57.47908
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29243,53.49389
b8e60494-2b16-446f-8d28-b501af186c82,-2.01111,52.66277
b0c1db78-4a9a-42d3-9f0d-97630816f152,-0.91979,51.42708
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.26738,51.84819
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.21376,55.82885
b8e60494-2b16-446f-8d28-b501af186c82,-2.52398,53.19146
b0c1db78-4a9a-42d3-9f0d-97630816f152,-0.36053,51.64316
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.2,51.65
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-5.53715,50.11861
b8e60494-2b16-446f-8d28-b501af186c82,1.15597,51.78967
b0c1db78-4a9a-42d3-9f0d-97630816f152,0.75,52.41667
b8e60494-2b16-446f-8d28-b501af186c82,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.5443,50.75767
b0c1db78-4a9a-42d3-9f0d-97630816f152,-1.29772,50.76306
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.21376,55.82885
dbeb357a-cdca-42f0-a607-be21cd5f9e96,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,0.47713,51.39323
b8e60494-2b16-446f-8d28-b501af186c82,-2.68758,53.69786
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.52398,53.19146
117a7233-1894-46c5-90dd-62eeb2554d58,-0.2,51.65
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.12139,52.48173
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.22398,57.47908
b8e60494-2b16-446f-8d28-b501af186c82,-1.29243,53.49389
c9958075-b40d-4254-b7af-58f118bd91ac,0.30367,51.38673
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.1875,51.26
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.08593,50.79205
b8e60494-2b16-446f-8d28-b501af186c82,-1.47217,53.46506
5e863f9d-f6a4-46ed-b597-aab6883a801e,-4.22398,57.47908
5e863f9d-f6a4-46ed-b597-aab6883a801e,-1.47217,53.46506
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.15597,51.78967
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.76667,53.38333
c9958075-b40d-4254-b7af-58f118bd91ac,-1.99421,51.35084
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.32471,51.40148
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.47217,53.46506
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.21376,55.82885
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.32471,51.40148
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,0.93333,52.68333
b8e60494-2b16-446f-8d28-b501af186c82,-5.53715,50.11861
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.22398,57.47908
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.29243,53.49389
5e863f9d-f6a4-46ed-b597-aab6883a801e,0.93333,52.68333
5e863f9d-f6a4-46ed-b597-aab6883a801e,-1.29243,53.49389
b8e60494-2b16-446f-8d28-b501af186c82,-1.08593,50.79205
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.08593,50.79205
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.33525,53.7446
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.76667,53.38333
b8e60494-2b16-446f-8d28-b501af186c82,0.75,52.41667
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.15597,51.78967
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.99421,51.35084
b8e60494-2b16-446f-8d28-b501af186c82,0.30367,51.38673
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.48119,53.0233
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.76667,53.38333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.52398,53.19146
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.32247,50.82882
b8e60494-2b16-446f-8d28-b501af186c82,-3.05814,53.00974
2b795bb3-70d8-4c76-b09a-64d8eb98626e,1.15597,51.78967
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.32247,50.82882
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.29243,53.49389
b8e60494-2b16-446f-8d28-b501af186c82,-3.05,53.81667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.1875,51.26
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.47217,53.46506
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.68758,53.69786
b8e60494-2b16-446f-8d28-b501af186c82,-5.53715,50.11861
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.68758,53.69786
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.0573,55.82737
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.05814,53.00974
5e863f9d-f6a4-46ed-b597-aab6883a801e,1.26738,51.84819
b8e60494-2b16-446f-8d28-b501af186c82,-2.68758,53.69786
2b795bb3-70d8-4c76-b09a-64d8eb98626e,1.15597,51.78967
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.93333,52.68333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.52398,53.19146
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.05,53.81667
b8e60494-2b16-446f-8d28-b501af186c82,0.93333,52.68333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.26738,51.84819
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.32471,51.40148
b8e60494-2b16-446f-8d28-b501af186c82,-0.91979,51.42708
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.99421,51.35084
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29772,50.76306
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.74934,51.62907
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.5443,50.75767
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.74934,51.62907
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.21376,55.82885
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-4.21376,55.82885
b8e60494-2b16-446f-8d28-b501af186c82,1.15597,51.78967
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.1875,51.26
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.47217,53.46506
b8e60494-2b16-446f-8d28-b501af186c82,-4.21376,55.82885
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.1875,51.26
5e863f9d-f6a4-46ed-b597-aab6883a801e,-2.68758,53.69786
5e863f9d-f6a4-46ed-b597-aab6883a801e,-0.2,51.65
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.29825,51.39148
b8e60494-2b16-446f-8d28-b501af186c82,-3.05,53.81667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.76667,53.38333
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.36053,51.64316
b8e60494-2b16-446f-8d28-b501af186c82,1.15597,51.78967
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.32247,50.82882
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.1875,51.26
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-4.22398,57.47908
b8e60494-2b16-446f-8d28-b501af186c82,-2.12139,52.48173
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.32247,50.82882
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.12139,52.48173
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.30367,51.38673
b8e60494-2b16-446f-8d28-b501af186c82,-0.76667,53.38333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.5443,50.75767
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.52398,53.19146
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.91979,51.42708
b8e60494-2b16-446f-8d28-b501af186c82,-2.12139,52.48173
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.08593,50.79205
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.29243,53.49389
b8e60494-2b16-446f-8d28-b501af186c82,-0.36053,51.64316
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.47713,51.39323
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.32471,51.40148
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.5443,50.75767
b8e60494-2b16-446f-8d28-b501af186c82,1.26738,51.84819
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.09814,57.14369
b8e60494-2b16-446f-8d28-b501af186c82,-2.01111,52.66277
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.09814,57.14369
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.75,52.41667
b8e60494-2b16-446f-8d28-b501af186c82,-2.01111,52.66277
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.32247,50.82882
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.47217,53.46506
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.98333,53.83333
b8e60494-2b16-446f-8d28-b501af186c82,-4.22398,57.47908
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.06667,53.78333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.48119,53.0233
b8e60494-2b16-446f-8d28-b501af186c82,-1.47217,53.46506
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.29772,50.76306
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.33525,53.7446
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.99421,51.35084
b8e60494-2b16-446f-8d28-b501af186c82,-1.06667,53.78333
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.52751,50.7236
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-3.05814,53.00974
b8e60494-2b16-446f-8d28-b501af186c82,-0.32247,50.82882
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.12139,52.48173
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.32247,50.82882
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.1875,51.26
b8e60494-2b16-446f-8d28-b501af186c82,-1.5443,50.75767
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.98333,53.83333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.06667,53.78333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.58736,56.56317
b8e60494-2b16-446f-8d28-b501af186c82,-0.91979,51.42708
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.76667,53.38333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.58736,56.56317
a8c66f2c-030a-430a-9024-103e7c61c33b,-2.98333,53.83333
b8e60494-2b16-446f-8d28-b501af186c82,0.93333,52.68333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.12139,52.48173
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.12139,52.48173
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-4.22398,57.47908
b8e60494-2b16-446f-8d28-b501af186c82,-2.09814,57.14369
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.93333,52.68333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.08593,50.79205
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.05,53.81667
b8e60494-2b16-446f-8d28-b501af186c82,0.75,52.41667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.47217,53.46506
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.2,51.65
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.52751,50.7236
b8e60494-2b16-446f-8d28-b501af186c82,-4.0573,55.82737
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.08593,50.79205
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-3.52751,50.7236
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.01111,52.66277
b8e60494-2b16-446f-8d28-b501af186c82,-0.32247,50.82882
a8c66f2c-030a-430a-9024-103e7c61c33b,-3.05,53.81667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.47713,51.39323
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.29243,53.49389
b8e60494-2b16-446f-8d28-b501af186c82,-0.76667,53.38333
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,0.75,52.41667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.01111,52.66277
b8e60494-2b16-446f-8d28-b501af186c82,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.08593,50.79205
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.52398,53.19146
b8e60494-2b16-446f-8d28-b501af186c82,-2.68758,53.69786
a8c66f2c-030a-430a-9024-103e7c61c33b,-0.91979,51.42708
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.58736,56.56317
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.36053,51.64316
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.1875,51.26
b8e60494-2b16-446f-8d28-b501af186c82,-1.29772,50.76306
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.91979,51.42708
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.29243,53.49389
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.32471,51.40148
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-3.05814,53.00974
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.98333,53.83333
a8c66f2c-030a-430a-9024-103e7c61c33b,-1.99421,51.35084
b8e60494-2b16-446f-8d28-b501af186c82,-2.09814,57.14369
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-5.53715,50.11861
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-3.05814,53.00974
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.1875,51.26
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.32247,50.82882
b8e60494-2b16-446f-8d28-b501af186c82,-2.68758,53.69786
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.06667,53.78333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.47713,51.39323
b8e60494-2b16-446f-8d28-b501af186c82,-1.47217,53.46506
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.29243,53.49389
b8e60494-2b16-446f-8d28-b501af186c82,-5.53715,50.11861
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29772,50.76306
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.2,51.65
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.74934,51.62907
b8e60494-2b16-446f-8d28-b501af186c82,-4.21376,55.82885
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.06667,53.78333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.0573,55.82737
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-4.21376,55.82885
b8e60494-2b16-446f-8d28-b501af186c82,-4.21376,55.82885
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.33525,53.7446
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.76667,53.38333
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.05814,53.00974
b8e60494-2b16-446f-8d28-b501af186c82,-1.29243,53.49389
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.36053,51.64316
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.22398,57.47908
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,1.26738,51.84819
b8e60494-2b16-446f-8d28-b501af186c82,-4.22398,57.47908
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.98333,53.83333
b8e60494-2b16-446f-8d28-b501af186c82,-3.05,53.81667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.93333,52.68333
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-4.0573,55.82737
b8e60494-2b16-446f-8d28-b501af186c82,-1.99421,51.35084
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-3.52751,50.7236
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-5.53715,50.11861
b8e60494-2b16-446f-8d28-b501af186c82,1.15597,51.78967
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.32247,50.82882
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.68758,53.69786
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.29825,51.39148
b8e60494-2b16-446f-8d28-b501af186c82,-0.74934,51.62907
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.36053,51.64316
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.58736,56.56317
b8e60494-2b16-446f-8d28-b501af186c82,-4.0573,55.82737
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29772,50.76306
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.33525,53.7446
b8e60494-2b16-446f-8d28-b501af186c82,-5.53715,50.11861
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.08593,50.79205
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29772,50.76306
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.08593,50.79205
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29772,50.76306
b8e60494-2b16-446f-8d28-b501af186c82,-0.33525,53.7446
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-4.0573,55.82737
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.1875,51.26
b8e60494-2b16-446f-8d28-b501af186c82,-0.91979,51.42708
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,0.47713,51.39323
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.21376,55.82885
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.21376,55.82885
b8e60494-2b16-446f-8d28-b501af186c82,-1.32471,51.40148
2b795bb3-70d8-4c76-b09a-64d8eb98626e,0.75,52.41667
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.52398,53.19146
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-1.32471,51.40148
b8e60494-2b16-446f-8d28-b501af186c82,-0.74934,51.62907
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-3.05,53.81667
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.33525,53.7446
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.32247,50.82882
2b795bb3-70d8-4c76-b09a-64d8eb98626e,1.15597,51.78967
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.29772,50.76306
b8e60494-2b16-446f-8d28-b501af186c82,-2.58736,56.56317
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.01111,52.66277
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.47217,53.46506
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.52398,53.19146
2b795bb3-70d8-4c76-b09a-64d8eb98626e,1.15597,51.78967
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.36053,51.64316
b8e60494-2b16-446f-8d28-b501af186c82,-3.05,53.81667
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.01111,52.66277
b8e60494-2b16-446f-8d28-b501af186c82,-2.68758,53.69786
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.0573,55.82737
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-0.91979,51.42708
b8e60494-2b16-446f-8d28-b501af186c82,-0.76667,53.38333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.5443,50.75767
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-3.05814,53.00974
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.1875,51.26
b8e60494-2b16-446f-8d28-b501af186c82,-0.76667,53.38333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.09814,57.14369
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-2.68758,53.69786
b8e60494-2b16-446f-8d28-b501af186c82,-1.29772,50.76306
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.05,53.81667
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.06667,53.78333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.99421,51.35084
b8e60494-2b16-446f-8d28-b501af186c82,0.47713,51.39323
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.22398,57.47908
4f73eb7a-2e12-4971-b87a-ff3755e6e3fa,-3.05,53.81667
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-4.22398,57.47908
b8e60494-2b16-446f-8d28-b501af186c82,-1.06667,53.78333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-3.05814,53.00974
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.52398,53.19146
4cfed820-7587-40a9-861d-7d7c73ae8bae,-2.09814,57.14369
b8e60494-2b16-446f-8d28-b501af186c82,-2.09814,57.14369
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.2,51.65
f3eee5f1-7855-4ab6-80ef-a4306a1c1db1,-2.68758,53.69786
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.2,51.65
b8e60494-2b16-446f-8d28-b501af186c82,1.15597,51.78967
5f9a1e26-d7d4-4ddf-b297-42063b08f43f,-1.48119,53.0233
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.2,51.65
b8e60494-2b16-446f-8d28-b501af186c82,-1.47217,53.46506
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.47217,53.46506
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.36053,51.64316
b8e60494-2b16-446f-8d28-b501af186c82,-0.32247,50.82882
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.99421,51.35084
0c842880-8eea-4658-b5d1-f4bdf85846c8,1.15597,51.78967
b8e60494-2b16-446f-8d28-b501af186c82,-2.98333,53.83333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-5.53715,50.11861
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-2.52398,53.19146
0c842880-8eea-4658-b5d1-f4bdf85846c8,-4.0573,55.82737
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.33525,53.7446
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.1875,51.26
b8e60494-2b16-446f-8d28-b501af186c82,-5.53715,50.11861
0c842880-8eea-4658-b5d1-f4bdf85846c8,-0.2,51.65
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.29243,53.49389
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.15597,51.78967
b8e60494-2b16-446f-8d28-b501af186c82,-0.36053,51.64316
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,1.15597,51.78967
b8e60494-2b16-446f-8d28-b501af186c82,-0.36053,51.64316
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.2,51.65
0c842880-8eea-4658-b5d1-f4bdf85846c8,-0.32247,50.82882
b8e60494-2b16-446f-8d28-b501af186c82,-0.36053,51.64316
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.76667,53.38333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-2.01111,52.66277
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-1.08593,50.79205
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-1.47217,53.46506
0c842880-8eea-4658-b5d1-f4bdf85846c8,-1.32471,51.40148
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,0.93333,52.68333
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,0.75,52.41667
b8e60494-2b16-446f-8d28-b501af186c82,-4.0573,55.82737
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-3.05814,53.00974
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-0.74934,51.62907
0c842880-8eea-4658-b5d1-f4bdf85846c8,-4.22398,57.47908
b8e60494-2b16-446f-8d28-b501af186c82,-1.06667,53.78333
2b795bb3-70d8-4c76-b09a-64d8eb98626e,-0.2,51.65
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-4.21376,55.82885
0c842880-8eea-4658-b5d1-f4bdf85846c8,-3.52751,50.7236
b8e60494-2b16-446f-8d28-b501af186c82,-1.32471,51.40148
b9e0926a-9bf3-4a89-ac11-2a26c29fbc5f,-3.05814,53.00974
